Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
42.0,3.0,12.0,2.0,69.0,1.0,3.0,3.0,5.0,3.0,0.0019914134531386074,0.7075,2.0,3.0,6.0,3.0,0.4098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,3.0,8.0,3.0,58.0,1.0,3.0,6.0,1.0,3.0,-0.1048,1.8688,1.8976401869736728,2.0,8.0,3.0,0.0059,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,4.0,10.0,3.0,40.0,0.0,5.0,7.0,1.0,3.0,-0.1048,1.8688,2.0,3.0,7.0,5.0,0.08900000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65.0,1.0,32.0,1.0,72.0,0.0,3.0,5.0,3.0,4.0,-0.1048,-0.4537,1.0,4.0,6.0,5.0,0.2695,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,5.0,18.0,2.0,59.0,2.0,3.0,7.0,2.0,3.0,-0.1048,-0.4537,2.0,3.0,8.0,4.0,0.1526,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,2.0,5.0,2.0,38.0,1.0,2.0,8.0,3.0,3.0,0.7516,0.7075,2.0,3.0,8.0,3.0,0.4841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,4.0,11.0,2.0,39.0,1.0,4.0,9.0,3.0,3.0,-1.8176,-0.4537,1.0,2.0,8.0,4.0,0.0578,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,5.0,7.0,3.0,50.0,0.0,3.0,3.0,1.0,3.0,-1.8176,-1.615,2.0,3.0,8.0,3.0,0.0634,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,5.0,6.0,3.0,70.0,0.0,5.0,4.0,1.0,3.0,0.7516,0.7075,2.0,3.0,7.0,2.0,0.1431,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,3.0,4.0,3.0,24.0,1.0,1.0,5.0,1.0,5.0,-0.9612,0.7075,1.0,4.0,8.0,3.0,0.4611,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,3.0,1.0,1.0,23.0,1.0,3.0,8.0,4.0,3.0,-0.9612,0.7075,2.0,3.0,8.0,3.0,0.284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,4.0,29.0,3.0,57.0,1.0,3.0,9.0,2.0,3.0,0.0007521162751817981,1.8688,2.0,4.0,8.0,3.0,0.1482,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,4.0,23.0,4.0,33.0,1.0,4.0,8.0,3.0,1.0,-0.011333021549577944,0.7075,3.0,3.0,6.0,5.0,0.1993,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,1.0,3.0,2.0,34.0,2.0,1.0,7.0,2.0,3.0,-0.01677781196941379,-0.4537,2.0,2.0,8.0,2.0,0.1031,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,3.0,1.0,1.0,67.0,2.0,2.0,4.0,3.0,4.0,0.7516,-0.4537,1.902940304731875,3.0,8.0,3.0,0.2388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,3.0,28.0,2.0,20.0,1.0,1.0,4.0,1.0,4.0,-0.9612,-0.4537,2.0,1.0,5.0,3.0,0.6453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.0,3.0,24.0,1.0,67.0,1.0,1.0,1.0,3.0,3.0,-0.9612,-1.615,3.0,3.0,8.0,3.0,0.1186,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,3.0,30.0,2.0,33.0,1.0,2.0,7.0,1.0,3.0,0.7516,-0.4537,1.0,4.0,7.0,3.0,0.2676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,4.0,13.0,1.0,28.0,0.0,4.0,6.0,1.0,1.0,-0.9612,-0.4537,2.0,4.0,6.0,5.0,0.094,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,3.0,6.0,3.0,66.0,1.0,3.0,6.0,2.0,3.0,0.7516,-0.4537,2.0,1.0,7.0,2.0,0.0363,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,5.0,1.0957824485496825,1.0,61.0,1.0,2.0,4.0,1.0,1.0,1.6081,-0.4537,1.900613436696768,2.0,5.0,5.0,0.035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47.490059947021365,4.0,19.0,4.0,27.0,1.0,3.0,5.0,4.0,4.0,-1.8176,-0.4537,3.0,2.0,5.0,3.0,0.0163,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,4.0,13.0,4.0,49.0,1.0,2.0,6.0,4.0,3.0,-0.1048,0.7075,2.0,3.0,8.0,3.0,0.1629,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,3.0,13.0,2.0,59.0,2.0,3.0,5.0,5.0,2.0,0.7516,0.7075,1.897716006442087,2.0,8.0,5.0,0.058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,3.0,4.0,3.0,55.0,2.0,5.0,7.0,1.0,3.0,-1.8176,0.7075,1.0,1.0,5.0,3.0,0.1529,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.26636188746527,4.0,3.0,2.0,36.0,0.0,3.0,5.0,2.0,4.0,0.7516,0.7075,3.0,3.0,5.0,3.0,0.1309,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,3.0,16.0,1.0,50.0,2.0,3.0,8.0,4.0,3.0,-0.1048,1.8688,1.0,3.0,7.0,4.0,0.1956,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24.0,3.0,5.0,4.0,60.0,1.0,2.0,6.0,2.0,3.0,0.7516,0.7075,1.8972508819278033,2.0,7.0,5.0,0.0344,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25.0,1.0,3.3130216225538778,4.0,68.0,0.0,4.0,8.0,2.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,5.0,0.2396,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32.0,3.0,4.0,4.0,38.0,1.0,5.0,7.0,4.0,4.0,0.7516,-0.4537,2.0,2.0,6.0,2.0,0.1938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32.0,3.0,10.0,3.0,62.0,1.0,2.0,4.0,3.0,3.0,-0.1048,-0.4537,1.0,2.0,7.0,3.0,0.1589,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,3.0,2.0,2.0,33.0,2.0,3.0,6.0,2.0,3.0,-0.1048,-0.4537,3.0,4.0,8.0,4.0,0.1826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,2.0,3.0,2.0,73.0,1.0,4.0,4.0,3.0,4.0,0.7516,-0.4537,1.0,3.0,5.0,4.0,0.7367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,4.0,25.0,4.0,65.0,1.0,3.0,7.0,3.0,3.0,-0.1048,-0.4537,1.900696426971933,2.0,8.0,4.0,0.1293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.0,9.0,2.0,56.0,2.0,5.0,8.0,2.0,3.0,-0.1048,1.8688,3.0,4.0,6.0,4.0,0.1212,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,5.0,6.0,3.0,49.0,0.0,4.0,5.0,4.0,2.0,-1.8176,-0.4537,2.0,4.0,5.0,5.0,0.6957,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,3.0,3.0,1.0,63.0,0.0,3.0,8.0,3.0,3.0,-1.8176,1.8688,3.0,2.0,6.0,5.0,0.2334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,2.0,14.0,4.0,57.0,0.0,2.0,7.0,3.0,3.0,1.6081,0.7075,2.0,3.0,6.0,3.0,0.0151,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,3.0,3.0,1.0,29.0,2.0,4.0,5.0,3.0,3.0,-0.01917634199452946,1.8688,2.0,3.0,8.0,3.0,0.0213,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59.0,4.0,22.0,4.0,49.0,1.0,3.0,7.0,3.0,4.0,1.6081,-1.615,1.8947567049609,3.0,7.0,4.0,0.2573,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.658819217270306,2.0,5.0,3.0,47.0,0.0,1.0,6.0,1.0,3.0,-0.1048,0.7075,1.8919549830027433,4.0,6.0,3.0,0.2365,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
65.0,3.0,36.0,4.0,63.0,1.0,3.0,6.0,1.0,4.0,1.6081,0.7075,3.0,4.0,8.0,3.0,0.2514,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45.0,3.0,14.0,3.0,72.0,1.0,2.0,4.0,1.0,2.0,0.7516,0.7075,2.0,1.0,7.0,2.0,0.1657,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,2.0,5.0,3.0,33.0,0.0,3.0,8.0,3.0,3.0,-1.8176,0.7075,2.0,4.0,9.0,4.0,0.4422,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,3.0,5.0,1.0,53.0,1.0,3.0,6.0,3.0,3.0,-1.8176,0.7075,1.0,2.0,9.0,5.0,0.235,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,5.0,21.0,4.0,57.0,1.0,5.0,9.0,2.0,3.0,-0.1048,-1.615,2.0,4.0,5.0,3.0,0.004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,4.0,7.0,2.0,60.0,1.0,1.0,4.0,2.0,4.0,-0.1048,-0.4537,2.0,3.0,5.0,3.0,0.5882,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,3.0,30.0,1.0,55.0,0.0,2.0,4.0,2.0,3.0,0.7516,0.7075,1.0,4.0,7.0,3.0,0.2572,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56.0,5.0,21.0,3.0,69.0,1.0,2.0,4.0,3.0,3.0,-0.1048,0.7075,2.0,4.0,7.0,3.0,0.0012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31.0,4.0,9.0,3.0,62.0,0.0,2.0,8.0,1.0,4.0,-0.9612,-0.4537,1.8995093106364769,4.0,7.0,3.0,0.0226,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.0,3.0,12.0,1.0,55.0,0.0,3.0,3.0,4.0,3.0,-0.005332905755782477,-0.4537,2.0,2.0,7.0,3.0,0.1409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.0,3.0,11.0,4.0,61.0,1.0,1.0,4.0,3.0,3.0,-1.8176,0.7075,2.0,2.0,8.0,3.0,0.14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,5.0,14.0,3.0,46.0,2.0,1.0,8.0,3.0,3.0,-0.1048,1.8688,2.0,2.0,5.0,4.0,0.1046,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,3.0,5.0,3.0,68.0,0.0,3.0,6.0,1.0,3.0,-0.0009862063289017078,-0.4537,2.0,3.0,5.0,3.0,0.0385,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,3.0,4.0,1.0,48.0,0.0,3.0,1.0,1.0,3.0,-0.9612,-2.7762,2.0,2.0,8.0,2.0,0.7559,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
50.0,3.0,19.0,2.0,64.0,1.0,3.0,6.0,2.0,3.0,-0.9612,-0.4537,2.0,3.0,5.0,3.0,0.0195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50.0,4.0,20.0,2.0,36.0,1.0,1.0,6.0,1.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,0.2702,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62.0,4.0,23.0,4.0,65.0,1.0,1.0,5.0,3.0,3.0,0.7516,-0.4537,2.0,2.0,6.0,3.0,0.1402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,3.0,17.0,2.0,33.0,1.0,3.0,2.0,3.0,5.0,-0.9612,0.7075,2.0,3.0,7.0,3.0,0.1892,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,3.0,1.0,1.0,37.0,0.0,2.0,8.0,4.0,3.0,0.7516,1.8688,1.8826670667701546,2.0,7.0,3.0,0.5122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.0,3.0,21.0,1.0,65.0,1.0,1.0,5.0,3.0,3.0,0.7516,-0.4537,2.0,3.0,8.0,4.0,0.097,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,5.0,11.0,3.0,59.0,0.0,4.0,5.0,1.0,3.0,-0.0035412947816610765,0.7075,2.0,3.0,9.0,3.0,0.0269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.0,4.0,3.0,1.0,70.0,1.0,5.0,6.0,3.0,3.0,0.7516,0.7075,2.0,4.0,8.0,3.0,0.1776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51.0,4.0,17.0,2.0,73.0,1.0,2.0,8.0,3.0,4.0,1.6081,-0.4537,2.0,2.0,7.0,3.0,0.0242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,4.0,34.0,2.0,53.0,1.0,2.0,7.0,2.0,3.0,-0.1048,0.7075,2.0,4.0,8.0,3.0,0.2974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.0,5.0,6.0,1.0,22.0,1.0,2.0,6.0,2.0,4.0,-1.8176,-0.4537,2.0,4.0,7.0,3.0,0.1512,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,4.0,0.0,0.0,42.0,1.0,2.0,7.0,3.0,2.0,-0.1048,1.8688,2.0,3.0,8.0,3.0,0.1638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,3.0,38.0,3.0,21.0,1.0,3.0,1.0,1.0,3.0,-0.016113961929471603,-0.4537,2.0,3.0,6.0,3.0,0.0726,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.46641406170648,3.0,18.0,4.0,69.0,1.0,3.0,4.0,1.0,4.0,-0.9612,-0.4537,2.0,2.0,7.0,2.0,0.0211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,4.0,5.0,3.0,40.0,0.0,1.0,7.0,3.0,3.0,-0.013702757370438943,-0.4537,1.0,3.0,7.0,2.0,0.1772,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,4.0,1.0,1.0,47.0,0.0,2.0,9.0,1.0,4.0,-0.1048,-0.4537,2.0,3.0,8.0,2.0,0.7234,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.0,8.0,3.0,73.0,0.0,2.0,8.0,4.0,3.0,-0.1048,0.7075,1.0,3.0,8.0,3.0,0.0518,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,3.0,38.0,3.0,59.0,1.0,4.0,4.0,3.0,3.0,-0.1048,-0.4537,1.0,4.0,8.0,3.0,0.0671,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31.0,2.0,3.0,2.0,37.0,1.0,3.0,10.0,2.0,4.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.1462,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32.0,2.0,10.0,2.0,24.0,1.0,5.0,7.0,3.0,3.0,0.7516,-2.7762,2.0,4.0,6.0,3.0,0.083,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.060181013737356,2.0,18.0,3.0,31.0,2.0,3.0,6.0,1.0,1.0,-0.1048,-0.4537,2.0,3.0,7.0,2.0,0.7402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,4.0,5.0,2.0,69.0,1.0,3.0,7.0,1.0,1.0,-1.8176,-0.4537,2.0,3.0,6.0,5.0,0.1732,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,3.0,38.0,1.0,35.0,0.0,3.0,3.0,4.0,3.0,0.7516,-0.4537,2.0,4.0,8.0,3.0,0.2795,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
